사업명,부품관리번호,재고번호,군급분류,품명,도면번호,도면부품번호,규격번호,계약업체,최종수정일
경구난차량,M00015767,375036106,5310.0,"와셔,평면형",60630814,60630814,,이지텍,2021-06-14
경구난차량,M00015785,375036172,2815.0,"링,피스톤용",60630608,60630608,,두산인프라코어(주),
경구난차량,M00022809,375168510,3110.0,"베어링,롤러식,원통형",60817927,60817927,,주식회사 반석기공,
경구난차량,M00023349,2782975,4730.0,"플러그,파이프용",,,MS27769,하이펙주식회사,
경구난차량,M00003732,375163361,5330.0,개스킷,60817923,60817923,,한화디펜스주식회사,
경구난차량,M00022798,375068531,5331.0,오-링,60805428,60805428,,주식회사 티앤피,
경구난차량,M00022761,375002256,2520.0,"덮개,종단구동용",60621827,60621827,,하이펙주식회사,
경구난차량,M00022792,375054244,5330.0,"봉합재,오일용",60805412,60805412,,한화디펜스주식회사,
경구난차량,M00022769,5720741,5310.0,"와셔,키용",60695002,60695002,,태창정밀,
경구난차량,M00003049,6799765,4730.0,"엘보,튜브 및 보스 연결용",60621034,60621034,,영우금속공업사,2021-06-14
경구난차량,M00002145,375003187,5340.0,"로드엔드,나사식",60628080,60628080,,한화디펜스주식회사,
경구난차량,M00003118,7328934,5315.0,"핀,잠금용",60690032,60690032-6,,태창정밀,
경구난차량,M00003138,375002320,5310.0,"와셔,잠금식",60695503,60695504,,한화디펜스주식회사,
경구난차량,M00003180,144710159,3110.0,"리테이너 및 롤러,베어링용",60805780,60805780-1,,한화디펜스주식회사,
경구난차량,M51886020,8238804,5310.0,"와셔,평면형",MS27183,MS27183-9,,밀양공업사,
경구난차량,M00003720,375168434,5315.0,"핀,직선형,무두형",60817872,60817872,,한화디펜스주식회사,
경구난차량,M00004037,375146783,5998.0,회로카드 조립체,60819606,60819606,,덕인산업,2021-06-14
경구난차량,M00012917,375189320,5915.0,"필터 조립체,전기용",60819603,60819603,,주식회사 디앤비,2021-06-14
경구난차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
경구난차량,M00012927,375189330,5310.0,"와셔,평면형",60819617,60819617,,태창정밀,
경구난차량,M00012926,375189329,5305.0,"나사,캡식,6각 머리형",60819616,60819616,,태창정밀,
경구난차량,M00012892,375188465,5305.0,"나사,자체 잠금식",60819019,60819019,,태창정밀,
경구난차량,M00012928,375189333,3120.0,"부싱,슬리브형",60819618,60819618,,태창정밀,
경구난차량,M51353990,375189344,5340.0,"판,설치용",60819828,60819828,,해암테크 주식회사,
경구난차량,M51353991,375189345,5340.0,"판,설치용",60819829,60819829,,해암테크 주식회사,
경구난차량,M00045061,375019120,5820.0,"수신기-송신기,무전기용",50073032,50073032,,엘아이지넥스원주식회사,
경구난차량,M51164130,375019637,6130.0,전원 공급기,50073126,50073126,,티에스라인시스템 주식회사,
경구난차량,M51164185,375019344,5963.0,"증폭기,무선 주파수용",50073150,50073150,,티에스라인시스템 주식회사,
경구난차량,M51164376,375019041,5998.0,회로카드 조립체,50073283,50073283,,주식회사 톰스코,
경구난차량,M51164490,375019389,5995.0,"케이블 조립체,무선 주파수용",50073372,50073372-1,,메타넷대우정보 주식회사,
경구난차량,M51164231,375019345,5955.0,"발진기,수정 제어형",50073171,50073171,,티에스라인시스템 주식회사,
경구난차량,M00001615,375018983,5340.0,"덮개,입구용",50073374,50073374,,엘아이지넥스원주식회사,
경구난차량,M00051974,375020026,5895.0,모뎀하부조립체,50073356,50073356,,주식회사 삼지티엔씨,
경구난차량,M00001616,375019353,5820.0,덮개 조립체,50073377,50073377,,티에스라인시스템 주식회사,
경구난차량,M51949881,375098919,5998.0,전면판 조립체,Q55014286,Q55014286,,엘아이지넥스원주식회사,
경구난차량,M51164487,375019387,5995.0,"케이블 조립체,무선 주파수용",50073370,50073370,,티에스라인시스템 주식회사,
경구난차량,M51164059,375039728,5895.0,"하우징,전자 구성품용",50073092,50073092,,엘아이지넥스원주식회사,
경구난차량,M51949825,375098912,5963.0,"모듈,전자계수기 측정용",Q55014250,Q55014250,,엘아이지넥스원주식회사,
경구난차량,M00052630,375019044,5998.0,회로카드 조립체,50073336,50073336,,티에스라인시스템 주식회사,
경구난차량,M00045063,375020147,5895.0,증폭기-전원공급기,50073470,50073470,,주식회사 휴니드테크놀러지스,
경구난차량,M00139955,375020224,6110.0,분배함,50073488,50073488,,주식회사 휴니드테크놀러지스,
경구난차량,M00150950,375019518,5340.0,"손잡이,활형",50073573,50073573,,주식회사 휴니드테크놀러지스,
경구난차량,M00150952,375021446,5306.0,"볼트,기계용",50073576,50073576,,주식회사 휴니드테크놀러지스,
경구난차량,M00151016,375019282,5999.0,"차폐 개스킷,전자식",50073570,50073570-3,,연합정밀(주),
경구난차량,M00139911,375019880,5895.0,"증폭기,가청주파수용",50073504,50073504,,주식회사 휴니드테크놀러지스,
경구난차량,M00139958,375019630,6130.0,전원 공급기,50073545,50073545,,주식회사 휴니드테크놀러지스,
경구난차량,M00151015,375019281,5999.0,"차폐 개스킷,전자식",50073570,50073570-2,,연합정밀(주),
경구난차량,M00139954,375020148,5999.0,장치대 및 조임쇠,50073471,50073471,,주식회사 휴니드테크놀러지스,
경구난차량,M00150949,375020048,5975.0,"덮개,증폭기용",50073572,50073572,,연합정밀(주),
경구난차량,M00045066,375020179,5895.0,"증폭기,무선 주파수용",50073581,50073581,,주식회사 휴니드테크놀러지스,
경구난차량,M51308622,375020556,2815.0,"고정기,밸브스프링 리테이너용",60630129,60630129,,화일상사,2021-06-14
경구난차량,M51308530,375001485,5330.0,개스킷,60630035,60630035,,두산인프라코어(주),
경구난차량,M00015851,375070533,5306.0,"볼트,와셔조립형",60806083,60806071,,두산인프라코어(주),
경구난차량,M00002352,375188247,4330.0,"여과기 조립체,디젤연료 유용",60817202,60817202,,두산인프라코어(주),
경구난차량,M00015846,375070887,5306.0,"볼트,와셔조립형",60906083,60806030,,두산인프라코어(주),
경구난차량,M00015753,375144877,5365.0,"플러그,기계 나사용",60806067,60806067,,두산인프라코어(주),
경구난차량,M00002360,375161387,3020.0,"풀리,엔진시동기 로프용",60817258,60817258,,(주)지엔텔,
경구난차량,M51347617,375070535,4720.0,"호스 조립체,비금속제",60806178,60806178,,두산인프라코어(주),
경구난차량,M51347464,375144875,5365.0,"플러그,기계 나사용",60806004,60806004,,두산인프라코어(주),
경구난차량,M00015909,371600961,5340.0,"링,봉합용",60501652,60501511,,덕인산업,2021-06-14
경구난차량,M00003075,375020561,5330.0,개스킷,60630133,60630133,,두산인프라코어(주),
경구난차량,M51347530,375070539,5306.0,"볼트,와셔조립형",60806083,60806047,,이지텍,2021-06-14
경구난차량,M51295904,371600826,5310.0,"와셔,잠금식",60501654,60501196,,대우중공업(주),2021-06-14
경구난차량,M51347533,375070536,5306.0,"볼트,와셔조립형",60806083,60806057,,두산인프라코어(주),
경구난차량,M00015946,375070512,2530.0,링 먼지 막이용,60806034,60806034,,두산인프라코어(주),
경구난차량,M51347496,375070521,5306.0,"볼트,내부렌치형",60806036,60806036,,두산인프라코어(주),
경구난차량,M51352006,375266854,4710.0,"튜브및 이음쇠,금속제",60817092,60817092,,두산인프라코어(주),
경구난차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
경구난차량,M51882472,375142055,5305.0,나사,,,MS21318,주식회사 네오티스,
경구난차량,M51092638,371302032,5306.0,"나사,십자홈식",,,KS B 1023,아시아자동차공업(주),
경구난차량,M51815190,375069949,5310.0,"너트,평면형,육각형",,,KS B 1012,주식회사 티이씨씨,
경구난차량,M51824143,375014258,5310.0,"와셔,평면형",,,KS B 1326,두광산업,2021-06-14
경구난차량,M00003070,375087434,5945.0,"솔레노이드,전기식",60628084,60628084,,건웅테크 주식회사,
경구난차량,M00003179,375020168,5310.0,"너트,평면형,육각형",60805779,60805779-4,,태창정밀,
경구난차량,M00003061,375002431,5306.0,"볼트,기계용",60625062,60625062,,태창정밀,
경구난차량,M00003071,375003819,2540.0,"브래킷,아이형,비회전축용",60628116,60628116,,대성정밀주식회사,
경구난차량,M51316836,375003787,5310.0,"와셔,잠금식",60695503,60695510,,한화디펜스주식회사,
경구난차량,M00003181,375178921,3120.0,"베어링,플레인형,로드 엔드형",60805781,60805781-2,,예지정밀,
경구난차량,M00003190,375069158,5310.0,"너트,풀림방지식,육각형",60805791,60805791-4,,태창정밀,
경구난차량,M00003212,375168077,5306.0,"볼트,기계용",60813667,60813667-23,,태창정밀,
경구난차량,M00003178,375020236,5310.0,"너트,평면형,육각형",60805779,60805779-2,,한화디펜스주식회사,
경구난차량,M00003188,375069160,5310.0,"너트,풀림방지식,육각형",60805791,60805791-2,,태창정밀,
경구난차량,M51285520,37A229978,5310.0,너트,,,KS B 1012,,2021-06-14
경구난차량,M00003087,7818119,2540.0,브래킷 조립체,60635112,60635112,,덕인산업,2021-06-14
경구난차량,M00003133,5433557,5340.0,"끈,세폭띠형",60695401,60695429,,한화디펜스주식회사,
경구난차량,M00004816,375240359,5340.0,"브래킷,설치용",60833555,60833555,,(주)해성로보틱스,
경구난차량,M00005615,874652,5310.0,"너트,풀림방지식,육각형",,,MIL-DTL-45913,태창정밀,
경구난차량,M00005708,8094058,5310.0,"와셔,평면형",,,MS27183,태창정밀,
경구난차량,M00045897,7818565,2590.0,"브래킷트,소총 저장용",60635209,60635209,,삼호정밀,
경구난차량,M51310166,375002899,5340.0,"클립,용수철 장력식",60635296,60635296,,(주)지엔텔,
경구난차량,M00003136,375002262,8465.0,"끈,짐판용",60695401,60695475,,덕인산업,2021-06-14
경구난차량,M00150950,375019518,5340.0,"손잡이,활형",50073573,50073573,,주식회사 휴니드테크놀러지스,
경구난차량,M00151017,375019283,5999.0,"차폐 개스킷,전자식",50073570,50073570-4,,에프투텔레콤(주),
경구난차량,M00151020,375039826,5999.0,"차폐 개스킷,전자식",50073616,50073616-2,,에프투텔레콤(주),
경구난차량,M00151021,375039827,5999.0,"차폐 개스킷,전자식",50073616,50073616-3,,주식회사 휴니드테크놀러지스,
경구난차량,M00139915,375019638,5915.0,"필터,대역통과용",50073620,50073620,,주식회사 휴니드테크놀러지스,
경구난차량,M00150970,375020087,5975.0,"덮개,증폭기용",50073652,50073652,,주식회사 휴니드테크놀러지스,
경구난차량,M00139950,375020028,5996.0,증폭기 하부조립체,50073582,50073582,,주식회사 휴니드테크놀러지스,
경구난차량,M00045060,375144160,5830.0,"제어장치,상호통신세트용",A50035031,A50035031,,연합정밀(주),
경구난차량,M51658171,375146688,5830.0,설치 키트,A50035085,A50035085,,연합정밀(주),
경구난차량,M51658173,375146689,5830.0,"브래킷,설치용",A50035086,A50035086,,연합정밀(주),
경구난차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
경구난차량,M00045058,375031045,5965.0,송수화기,50083001,50083001,,연합정밀(주),
경구난차량,M51169898,375032455,9999.0,플레이트,50083027,50083027,,(주)토탈음향,
경구난차량,M51169905,375032458,9999.0,부싱(케이블고정용),50083033,50083033,,연합정밀(주),
경구난차량,M51169906,375032459,9999.0,오링,50083034,50083034,,(주)토탈음향,
경구난차량,M51169870,375032450,5305.0,"나사,기계용",50083012,50083012,,연합정밀(주),
경구난차량,M51169871,375032451,5895.0,"덮개,전자통신 장비용",50083013,50083013,,연합정밀(주),
경구난차량,M51169867,375032449,5330.0,개스킷,50083009,50083009,,(주)토탈음향,
경구난차량,M51169888,375032452,5965.0,송수화기,50083024,50083024,,연합정밀(주),
경구난차량,M51169895,375032453,9999.0,스페이서,50083025,50083025,,연합정밀(주),
경구난차량,M51169896,375032454,5930.0,"스위치,누름식",50083026,50083026,,연합정밀(주),
경구난차량,M51169900,375032457,9999.0,덮개(스위치용),50083029,50083029,,(주)토탈음향,
경구난차량,M51169855,375045979,5965.0,손잡이 조립체,50083002,50083002,,티에스라인시스템 주식회사,
경구난차량,M51169899,375032456,9999.0,나사,50083028,50083028,,연합정밀(주),
경구난차량,M00045062,375144161,5830.0,"제어장치,상호통신세트용",A50035091,A50035091,,연합정밀(주),
경구난차량,M51347503,375070551,5340.0,시린더 헤드 커버,60806041,60806041,,두산인프라코어(주),
경구난차량,M00015820,375020969,4730.0,"어댑터,직선형,튜브와 호스 연결용",60630040,60630040,,두산인프라코어(주),
경구난차량,M51347618,371611825,6515.0,"펌프,튜브 공급용",60806180,60806180,,두산인프라코어(주),
경구난차량,M00015815,375020968,4730.0,"어댑터,직선형,파이프와 튜브연결용",60630038,60630038,,두산인프라코어(주),
경구난차량,M00015866,375070892,5306.0,"볼트,와셔조립형",60806083,60806077,,두산인프라코어(주),
경구난차량,M00015743,375020733,5306.0,"볼트,와셔조립형",60630068,60630068,,태창정밀,
경구난차량,M51308631,375020746,5310.0,"너트,평면형,육각형",60630138,60630138,,태창정밀,
경구난차량,M00015826,375070514,5306.0,"볼트,기계용",60806096,60806096,,두산인프라코어(주),
경구난차량,M00015863,375070891,5306.0,"볼트,와셔조립형",60806083,60806075,,두산인프라코어(주),
경구난차량,M00015977,375035830,5360.0,"스프링,나선형,압축",60630648,60630648,,한화디펜스주식회사,
경구난차량,M00015813,375021078,4730.0,"어댑터,직선형,파이프와 튜브연결용",60630241,60630241,,두산인프라코어(주),
경구난차량,M00015895,371600827,5310.0,"와셔,잠금식",60501654,60501480,,태창정밀,
경구난차량,M00015843,375001557,5306.0,"볼트,기계용",60501651,60630424,,태창정밀,
경구난차량,M00015824,375036296,5305.0,"나사,기계용",60630812,60630812,,두산인프라코어(주),
경구난차량,M00003058,375094163,5330.0,"시일 링,금속제",60623152,60623152-4,,한화디펜스 주식회사,
경구난차량,M00002621,375176582,5340.0,"띠,지지용",60821942,60821942,,주식회사 디앤비,2021-06-14
경구난차량,M00002622,375177019,4730.0,"부싱,보스용",60821945,60821945,,주식회사 디앤비,2021-06-14
경구난차량,M00002623,375177024,5310.0,"너트,평면형,육각형",60821947,60821947,,주식회사 디앤비,2021-06-14
경구난차량,M00002627,375177953,4730.0,"엘보,튜브용",60821952,60821952,,주식회사 디앤비,2021-06-14
경구난차량,M00002630,375177959,4730.0,"T형관,튜브용",60821959,60821959,,주식회사 디앤비,2021-06-14
경구난차량,M00002637,375179267,4710.0,"튜브,금속제",60821967,60821967,,주식회사 디앤비,2021-06-14
경구난차량,M00002638,375179268,4710.0,"튜브,금속제",60821968,60821968,,주식회사 디앤비,2021-06-14
경구난차량,M00009873,375239696,4210.0,"실린더,소화기용",60823605,60823605,,주식회사 디앤비,2021-06-14
경구난차량,M00009874,375239693,5340.0,"플러그,안전용,소화기용",60823610,60823610,,주식회사 디앤비,2021-06-14
경구난차량,M00004337,375177022,4210.0,"노즐,소화기용",60821946,60821946,,주식회사 디앤비,2021-06-14
경구난차량,M00004338,375177030,4720.0,"호스,비금속제",60821949,60821949,,주식회사 디앤비,2021-06-14
경구난차량,M00004344,375179269,4710.0,"튜브,금속제",60821969,60821969,,주식회사 디앤비,2021-06-14
경구난차량,M00002618,375176579,5340.0,"클램프,루프형",60821934,60821934,,주식회사 디앤비,2021-06-14
경구난차량,M00002626,375177952,4730.0,"니플,튜브용",60821951,60821951,,주식회사 디앤비,2021-06-14
경구난차량,M00004342,375177957,4730.0,"어댑터,직선형,튜브와 호스 연결용",60821957,60821957,,주식회사 디앤비,2021-06-14
경구난차량,M00004343,375177960,4730.0,"유니온,튜브용",60821960,60821960,,주식회사 디앤비,2021-06-14
경구난차량,M00002633,375177963,4710.0,"튜브,금속제",60821963,60821963,,주식회사 디앤비,2021-06-14
경구난차량,M00002634,375177964,4710.0,"튜브,금속제",60821964,60821964,,주식회사 디앤비,2021-06-14
경구난차량,M00002635,375177965,4710.0,"튜브,금속제",60821965,60821965,,주식회사 디앤비,2021-06-14
경구난차량,M00004345,375179271,2590.0,"케이블조립체,제어용",60821981,60821981,,주식회사 디앤비,2021-06-14
경구난차량,M00002640,375179273,5340.0,"덮개,입구용",60821983,60821983,,주식회사 디앤비,2021-06-14
경구난차량,M00002641,375179274,5340.0,"브래킷,설치용",60821984,60821984,,주식회사 디앤비,2021-06-14
경구난차량,M00046358,375227364,9515.0,"판,금속제",A60073842,A60073842,,한화디펜스주식회사,
경구난차량,M00045073,8986771,2590.0,"덮개 조립체,잠망경용",60635011,60635011,,평화정밀,2021-06-14
경구난차량,M51309907,37A272501,5340.0,"덮개,보호,먼지와 습기 밀폐용",60635014,60635014,,덕인산업,2021-06-14
경구난차량,M00187784,375034740,5360.0,"스프링,나선형,인장용",60635012,60635012,,한화디펜스주식회사,
경구난차량,M00055618,375076042,5340.0,"띠,지지용",60695401,60695481,,덕인산업,2021-06-14
경구난차량,M51310336,375007215,2590.0,"브래킷,소총 적재용",60635437,60635437,,대성정밀주식회사,
경구난차량,M00044997,375007331,5340.0,"끈,세폭띠형",60695401,60695415,,주식회사 대창그랜드,
경구난차량,M00005123,375240683,5340.0,"브래킷,설치용",A60045988,A60045988,,주식회사 지컴,2021-06-14
경구난차량,M00024940,375007332,5340.0,"끈,세폭띠형",60695401,60695422,,강서실업,
경구난차량,M00177431,375128013,5340.0,"브래킷,설치용",60311711,60311711,,한화에어로스페이스 주식회사,
경구난차량,M51658194,375146554,5340.0,"브래킷,앵글형",A50035109,A50035109,,연합정밀(주),
경구난차량,M51658189,375146432,5895.0,"덮개,전자통신 장비용",A50035105,A50035105,,연합정밀(주),
경구난차량,M00003107,375010658,5365.0,"플러그,기계 나사용",60653012,60653012,,한화디펜스주식회사,
경구난차량,M51092651,375053566,5310.0,"와셔,잠금식",,,KS B 1324,대우발전파워(주),
경구난차량,M51824050,375069953,5310.0,"와셔,평면형",,,KS B 1326,한화디펜스 주식회사,
경구난차량,M51308564,375020772,5306.0,"볼트,와셔조립형",60630069,60630069,,태창정밀,
경구난차량,M00002345,37A286751,4820.0,"조절기,온도 조절장치 온도계용",60817124,60817124,,두산인프라코어(주),
경구난차량,M51308630,375020603,2815.0,"나사,조절용,밸브 태핏용",60630137,60630137,,두산인프라코어(주),
경구난차량,M00015745,375020731,5305.0,"볼트,와셔조립형",60630142,60630142,,두산인프라코어(주),
경구난차량,M00003077,375035904,5330.0,개스킷,60630657,60630657,,두산인프라코어(주),
경구난차량,M00015859,375070513,5306.0,"볼트,와셔조립형",60806083,60806073,,두산인프라코어(주),
경구난차량,M00015975,375020693,2815.0,"밸브,버섯형,엔진용",60630123,60630123,,두산인프라코어(주),
경구난차량,M00015980,375020560,2815.0,"태핏,엔진 포핏 밸브용",60630145,60630145,,두산인프라코어(주),
경구난차량,M00015976,375035833,2815.0,"밸브,버섯형,엔진용",60630647,60630647,,두산인프라코어(주),
경구난차량,M00015932,123160505,2815.0,통풍구,60806011,60806011,,한화디펜스주식회사,
경구난차량,M00055110,375054397,2910.0,"필터,유체용",60806043,60806043,,두산인프라코어(주),
경구난차량,M51347547,375164759,5306.0,"볼트,와셔조립형",60806083,60806088,,두산인프라코어(주),
경구난차량,M00003511,375168089,2990.0,"센서,기압 및 다기관 압력용,방출제어",60816510,60816510,,건웅테크 주식회사,
경구난차량,M00003165,375069015,5306.0,"볼트,기계용",60805072,60805072,,태창정밀,
경구난차량,M00004336,375176578,5340.0,"브래킷,설치용",60821931,60821931,,주식회사 디앤비,2021-06-14
경구난차량,M00002617,37A286735,2990.0,"연결기,배기관용",60821933,60821933,,주식회사 디앤비,2021-06-14
경구난차량,M00002612,375146795,5985.0,제어장치-결합기군,60821905,60821905,,주식회사 디앤비,2021-06-14
경구난차량,M00002613,375146796,5998.0,회로카드 조립체,60821918,60821918,,주식회사 디앤비,2021-06-14
경구난차량,M51354980,375176405,6150.0,배선장치,60821913,60821913,,주식회사 디앤비,2021-06-14
경구난차량,M51354981,375176406,6150.0,배선장치,60821914,60821914,,주식회사 디앤비,2021-06-14
경구난차량,M51354983,375176574,6150.0,배선장치,60821916,60821916,,주식회사 디앤비,2021-06-14
경구난차량,M51354973,375176399,5999.0,"하우징,전자 구성품용",60821906,60821906,,주식회사 디앤비,2021-06-14
경구난차량,M51354982,375176407,6150.0,배선장치,60821915,60821915,,주식회사 디앤비,2021-06-14
경구난차량,M00009820,375176576,6650.0,"스페이서,광학기구 부품용",60821922,60821922,,주식회사 디앤비,2021-06-14
경구난차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
경구난차량,M51354976,375176401,5895.0,"덮개,전자통신 장비용",60821909,60821909,,주식회사 디앤비,2021-06-14
경구난차량,M00002614,375146797,5998.0,회로카드 조립체,60821920,60821920,,주식회사 디앤비,2021-06-14
경구난차량,M51285520,37A229978,5310.0,너트,,,KS B 1012,,2021-06-14
경구난차량,M00009811,375176403,5331.0,오-링,60821911,60821911,,주식회사 디앤비,2021-06-14
경구난차량,M51354984,375176575,6150.0,배선장치,60821917,60821917,,주식회사 디앤비,2021-06-14
경구난차량,M00002619,375176580,5365.0,"부싱,비금속제",60821935,60821935,,주식회사 디앤비,2021-06-14
경구난차량,M00004341,375177956,4720.0,"호스 조립체,비금속제",60821956,60821956,,주식회사 디앤비,2021-06-14
경구난차량,M00002631,375177961,4730.0,"T형관,튜브용",60821961,60821961,,주식회사 디앤비,2021-06-14
경구난차량,M00002632,375177962,4710.0,"튜브,금속제",60821962,60821962,,주식회사 디앤비,2021-06-14
경구난차량,M00004346,375179276,5340.0,"브래킷,설치용",60821986,60821986,,주식회사 디앤비,2021-06-14
경구난차량,M00002643,375179277,5340.0,"U자형 연결기,로드엔드용",60821987,60821987,,주식회사 디앤비,2021-06-14
경구난차량,M00003110,375051209,6115.0,완충재,60667089,60667089,,한화디펜스주식회사,
경구난차량,M51824006,375054419,5310.0,"와셔,평면형",,,KS B 1326,한화에어로스페이스 주식회사,
경구난차량,M51310340,375007207,2590.0,"브래킷,소총 적재용",60635440,60635440,,삼호정밀,
경구난차량,M00004814,375188240,2540.0,"거울조립체,후사경용",60833550,60833550,,(주)대립,
경구난차량,M00003210,375088632,5306.0,"볼트,기계용",60813667,60813667-16,,주식회사 거호,
경구난차량,M00003189,375069159,5310.0,"너트,풀림방지식,육각형",60805791,60805791-3,,한화디펜스주식회사,
경구난차량,M51359198,375252654,5340.0,"브래킷,앵글형",60833552,60833552,,(주)지엔텔,
경구난차량,M00006508,375020586,5340.0,"클램프,블록용",60752516,60752516,,현대모비스(주),2021-06-14
경구난차량,M00006505,375020366,2540.0,반사경 뒷면 보기용,60752501,60752501,,(주)대립,
경구난차량,M51348585,375088662,5310.0,"와셔,평면형",60810180,60810180-6,,한화디펜스주식회사,
경구난차량,M00003210,375088632,5306.0,"볼트,기계용",60813667,60813667-16,,주식회사 거호,
경구난차량,M00003189,375069159,5310.0,"너트,풀림방지식,육각형",60805791,60805791-3,,한화디펜스주식회사,
경구난차량,M00006508,375020586,5340.0,"클램프,블록용",60752516,60752516,,현대모비스(주),2021-06-14
경구난차량,M00006505,375020366,2540.0,반사경 뒷면 보기용,60752501,60752501,,(주)대립,
경구난차량,M51092651,375053566,5310.0,"와셔,잠금식",,,KS B 1324,대우발전파워(주),
경구난차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
경구난차량,M00002191,375069007,5340.0,장치대 조립체,60805053,60805053,,한화디펜스주식회사,
경구난차량,M00003513,375168094,5340.0,"브래킷,설치용",60816531,60816531,,우창기계 주식회사,
경구난차량,M00003516,375168101,2530.0,"암,조향기어용",60816540,60816540,,우창기계 주식회사,
경구난차량,M00002318,375168102,5315.0,"핀,유지용",60816541,60816541,,태창정밀,
경구난차량,M00003520,375168108,2530.0,"암,조향기어용",60816553,60816553,,우창기계 주식회사,
경구난차량,M00003123,9216094,5325.0,"삽입기,나사용",60695302,60695302-2,,영광산업사,
경구난차량,M00002312,375168096,4520.0,"지지대,가솔린 엔진창착 및 공기통 저",60816533,60816533,,우창기계 주식회사,
경구난차량,M00002321,375168104,5306.0,"볼트,기계용",60816544,60816544,,부산교도소,
경구난차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
경구난차량,M00002317,375168100,5365.0,"부싱,원형",60816539,60816539,,우창기계 주식회사,
경구난차량,M00002323,375168105,9515.0,"판,금속제",60816546,60816546,,한화디펜스주식회사,
경구난차량,M00003125,9301619,5325.0,"삽입기,나사용",60695302,60695302-4,,태창정밀,
경구난차량,M00003517,375168106,5365.0,"부싱,원형",60816547,60816547,,태창정밀,
경구난차량,M00002319,375234261,5315.0,"핀,유지용",60816541,60816542,,한화디펜스주식회사,
경구난차량,M00002324,375168107,5306.0,"볼트,기계용",60816548,60816548,,태창정밀,
경구난차량,M00003515,375168099,5315.0,"핀,유지용",60816536,60816536,,태창정밀,
경구난차량,M00002620,375176581,5340.0,"브래킷,설치용",60821940,60821940,,(주)대립,
경구난차량,M51355036,375179270,9320.0,"고무판,고화식",60821970,60821970,,주식회사 디앤비,2021-06-14
경구난차량,M51355006,375176583,5306.0,"로드,나사 선단부",60821943,60821943,,주식회사 디앤비,2021-06-14
경구난차량,M51092651,375053566,5310.0,"와셔,잠금식",,,KS B 1324,대우발전파워(주),
경구난차량,M00002624,375177027,4210.0,"노즐,소화기용",60821948,60821948,,주식회사 디앤비,2021-06-14
경구난차량,M00002628,375177954,4710.0,"튜브 조립체,금속제",60821953,60821953,,주식회사 디앤비,2021-06-14
경구난차량,M00004339,375177955,4730.0,"엘보,튜브용",60821954,60821954,,주식회사 디앤비,2021-06-14
경구난차량,M00002629,375177958,4730.0,"엘보,튜브용",60821958,60821958,,주식회사 디앤비,2021-06-14
경구난차량,M00002636,375177966,4710.0,"튜브,금속제",60821966,60821966,,주식회사 디앤비,2021-06-14
경구난차량,M00002642,375179275,4730.0,어댑터 부싱,60821985,60821985,,주식회사 디앤비,2021-06-14
경구난차량,M51285520,37A229978,5310.0,너트,,,KS B 1012,,2021-06-14
경구난차량,M00002639,375179272,5340.0,"손잡이,출입문용",60821982,60821982,,주식회사 디앤비,2021-06-14
경구난차량,M00002118,11376305,4720.0,"호스,비금속제",60607022,60607022,,건일테크,2021-06-14
경구난차량,M00003036,9385914,2590.0,"완충식,배수 펌프용",60607020,60607020,,덕인산업,2021-06-14
경구난차량,M00003038,375008473,4320.0,"펌프,회전식",60607301,60607301,,덕인산업,2021-06-14
경구난차량,M53142608,375102713,5325.0,"링,지지용",,,KS B 1336,주식회사 티이씨씨,
경구난차량,M51304791,375004973,5306.0,"볼트,기계용",60607308,60607308,,넥슨(주),
경구난차량,M00187015,375018298,5977.0,"브러시,전기 접점용",60607315,60607315,,(주)지엔텔,
경구난차량,M51304799,375018333,6105.0,푸러그 조립체,60607316,60607316,,주식회사 티앤피,
경구난차량,M00186408,375014225,4320.0,"회전자,펌프용",60607335,60607335,,한화디펜스주식회사,
경구난차량,M00188213,375014396,5330.0,"시일,평면형",60607321,60607321,,한화디펜스주식회사,
경구난차량,M51304790,375014397,5306.0,"볼트,기계용",60607307,60607307,,이지텍,2021-06-14
경구난차량,M51304796,375014413,5310.0,"너트,평면,원형",60607313,60607313,,한화디펜스주식회사,
경구난차량,M51304792,375014328,5330.0,개스킷,60607309,60607309,,주식회사 티앤피,
사격지휘차량,M00007272,375036154,5315.0,"핀,직선형,유두형",60311484,60311484,,영우금속공업사,2021-06-14
사격지휘차량,M00007577,37A148969,2520.0,화재감지기,60311433,60311433,,세영테크주식회사,
사격지휘차량,M00007627,375029831,6110.0,"증폭기,전자제어식",60311432,60311432,,덕인산업,2021-06-14
사격지휘차량,M00057314,4721644,4210.0,"보호물,소화기용",60615008,60615008,,대우중공업(주),2021-06-14
사격지휘차량,M00057815,375034388,3040.0,"케이블조립체,제어용",60616032,60616032,,(주)지엔텔,
사격지휘차량,M00057982,375034449,3040.0,"연결링크,강체형",60616009,60616009,,한화디펜스주식회사,
